"time","surv"
5.09999999999999,0.284226811306837
5.14999999999999,0.282690063629547
5.19999999999999,0.282227208165304
5.24999999999999,0.274087053648338
5.29999999999999,0.27076827335616
5.34999999999999,0.263706694323229
5.39999999999999,0.262109481349154
5.44999999999999,0.262109481349154
5.49999999999999,0.261678206158475
5.54999999999999,0.261678206158475
5.59999999999999,0.261060312341738
5.64999999999999,0.255528735034472
5.69999999999999,0.254405055171209
5.74999999999999,0.252787065864594
5.79999999999999,0.251302117597189
5.84999999999999,0.251302117597189
5.89999999999999,0.250832475013359
5.94999999999999,0.246723175937353
5.99999999999999,0.243990836163297
6.04999999999999,0.243519053638695
6.09999999999999,0.24278706272467
6.14999999999999,0.24278706272467
6.19999999999999,0.24278706272467
6.24999999999999,0.239580150891754
6.29999999999999,0.235457415355917
6.34999999999999,0.235457415355917
6.39999999999999,0.234568957555972
6.44999999999999,0.234054700135395
6.49999999999998,0.230736921834258
6.54999999999998,0.229614055532063
6.59999999999999,0.22657257348198
6.64999999999999,0.225569098604136
6.69999999999998,0.224024393943544
6.74999999999998,0.223012863999232
6.79999999999998,0.219581933657353
6.84999999999999,0.219581933657353
6.89999999999999,0.216240741188699
6.94999999999998,0.211635002911195
6.99999999999998,0.210409003309264
7.04999999999998,0.208820609248048
7.09999999999998,0.207372336079049
7.14999999999998,0.20486446205935
7.19999999999998,0.204002568291996
7.24999999999998,0.202565178453828
7.29999999999998,0.201484400040064
7.34999999999998,0.201484400040064
7.39999999999998,0.201484400040064
7.44999999999998,0.201484400040064
7.49999999999998,0.200420833558459
7.54999999999998,0.198025832049555
7.59999999999998,0.197928745229435
7.64999999999998,0.197928745229435
7.69999999999998,0.196399974410979
7.74999999999998,0.194463802955061
7.79999999999998,0.189853406675126
7.84999999999998,0.186249539978986
7.89999999999998,0.18496295647033
7.94999999999998,0.183357822568638
7.99999999999998,0.182730266358746
8.04999999999998,0.180861853541427
8.09999999999998,0.17908125299531
8.14999999999998,0.17463884296458
8.19999999999999,0.172420208673138
8.24999999999998,0.16804671386289
8.29999999999998,0.167560398411368
8.34999999999998,0.167557220128313
8.39999999999999,0.167557220128313
8.44999999999999,0.167208133729874
8.49999999999999,0.167208133729874
8.54999999999999,0.167208133729874
8.59999999999999,0.167208133729874
8.64999999999999,0.163064658743528
8.69999999999999,0.162367208984318
8.74999999999999,0.15821301166745
8.79999999999999,0.157041363682449
8.84999999999999,0.155433885705726
8.89999999999999,0.153638429760618
8.95,0.150482283319971
8.99999999999999,0.147197976464814
9.04999999999999,0.146948587612329
9.1,0.146948587612329
9.15,0.145487552936555
9.2,0.142213069617219
9.25,0.138901000370218
9.3,0.134801818225391
9.35,0.13080303773383
9.4,0.127456861492787
